frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,speak,move,error,errType,TF,SNV,lastAction,t_lastAction
5231,0,174.30900000000003,0.88,-0.102216,0.37632,-0.920834,-0.23278000000000001,0.381655,-0.8945129999999999,-0.182,0.396,-171.0,-350.7,1189.7,0.344,0.349,-0.1,1.03,0.0,0.32,0.84,0.0,0.82,0.27,0.97,0.77,1.86,0.02,0.69,0.37,0.0,0.03,1.35,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,0.3340000000000316
5232,0,174.342,0.88,-0.06865800000000001,0.385123,-0.920308,-0.192196,0.392907,-0.8992690000000001,-0.142,0.40399999999999997,-206.1,-348.9,1165.6,0.365,0.305,-0.092,1.09,0.04,0.24,0.89,0.0,0.99,0.24,1.03,0.71,1.97,0.02,0.62,0.47,0.0,0.06,1.19,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,0.36700000000001853
5233,0,174.375,0.88,-0.07045599999999999,0.38805,-0.918941,-0.200732,0.395003,-0.896482,-0.14800000000000002,0.40700000000000003,-205.5,-347.7,1162.5,0.36,0.32,-0.099,1.15,0.09,0.12,0.95,0.0,1.23,0.23,1.1,0.65,2.11,0.02,0.54,0.54,0.0,0.06,0.97,0.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,0.4000000000000057
5234,0,174.40900000000002,0.88,-0.070492,0.386096,-0.919761,-0.20213399999999998,0.393154,-0.8969799999999999,-0.149,0.405,-205.2,-347.2,1161.1,0.35700000000000004,0.322,-0.102,1.0,0.27,0.08,0.83,0.0,1.03,0.26,0.93,0.54,2.06,0.02,0.71,0.7,0.0,0.02,1.05,0.09,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,0.4340000000000544
5235,0,174.442,0.88,-0.015996,0.422075,-0.9064200000000001,-0.143981,0.43711400000000006,-0.887807,-0.08900000000000001,0.447,-241.1,-358.4,1147.7,0.419,0.24600000000000002,-0.13,0.85,0.44,0.06,0.74,0.0,1.04,0.37,0.82,0.49,2.08,0.02,0.79,0.83,0.0,0.0,1.12,0.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,0.467000000000013
5236,0,174.475,0.88,-0.011684,0.42557399999999995,-0.904848,-0.144841,0.442483,-0.8850020000000001,-0.087,0.452,-241.0,-358.6,1148.9,0.419,0.247,-0.145,0.7,0.57,0.04,0.76,0.0,1.02,0.43,0.68,0.41,2.02,0.05,0.83,0.88,0.0,0.0,1.26,0.07,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,0.5
5237,0,174.50900000000001,0.88,-0.011101999999999999,0.42467299999999997,-0.9052790000000001,-0.14465999999999998,0.441655,-0.885446,-0.087,0.451,-240.7,-358.3,1148.1,0.418,0.247,-0.147,1.49,1.76,0.48,0.7,0.0,0.73,0.34,0.46,0.29,1.37,0.78,1.17,1.32,0.16,0.35,1.4,0.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,surprise,0,0,False, ,False,False, ,0.5340000000000202
5243,0,174.709,0.98,0.032139,0.527329,-0.8490530000000001,-0.096868,0.561537,-0.8217620000000001,-0.039,0.578,-312.3,-360.4,1103.3,0.575,0.23,-0.295,0.11,0.0,0.0,0.91,0.0,0.0,0.0,0.31,0.26,0.77,0.0,0.0,0.0,0.14,0.0,0.97,0.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,0.7340000000000089
5246,0,174.80900000000003,0.98,-0.429796,0.158619,-0.888884,-0.422145,0.254657,-0.870025,-0.451,0.231,-255.4,-272.0,856.8,0.11199999999999999,1.026,-0.66,0.7,0.0,0.1,0.04,0.0,0.0,0.51,0.0,0.0,0.0,0.65,1.67,0.61,0.25,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,0.8340000000000316
5249,0,174.90900000000002,0.82,-0.396689,0.23709499999999997,-0.886805,-0.40367600000000003,0.32961999999999997,-0.853462,-0.431,0.315,-272.4,-281.4,843.5,0.272,0.937,-0.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,0.9340000000000545
5352,0,178.34099999999998,0.82,-0.113027,0.25205500000000003,-0.96109,-0.24096399999999998,0.358133,-0.90204,-0.188,0.316,-146.6,25.8,528.9,0.23199999999999998,0.387,-0.162,0.57,0.0,0.53,0.88,0.18,0.0,0.0,0.0,0.43,1.65,0.0,0.12,0.0,0.51,1.13,1.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.365999999999957
5353,0,178.375,0.82,-0.116501,0.26779200000000003,-0.956407,-0.22927399999999998,0.38357800000000003,-0.894596,-0.185,0.33799999999999997,-146.8,25.9,529.5,0.231,0.39299999999999996,-0.16399999999999998,0.65,0.0,0.55,0.53,0.18,0.0,0.0,0.0,0.48,1.74,0.0,0.14,0.0,0.48,1.08,1.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.400000000000006
5354,0,178.408,0.82,-0.111615,0.272594,-0.955633,-0.22191999999999998,0.381625,-0.897282,-0.17800000000000002,0.33899999999999997,-146.8,25.9,529.3,0.23399999999999999,0.39299999999999996,-0.163,0.49,0.0,0.37,0.37,0.33,0.0,0.0,0.03,0.66,1.52,0.0,0.13,0.0,0.57,0.75,1.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.432999999999994
5357,0,178.50799999999998,0.88,0.039231999999999996,0.249979,-0.967456,-0.073086,0.207144,-0.975577,-0.017,0.231,-93.4,30.2,520.4,0.17,0.254,-0.05,0.1,0.0,0.0,0.06,0.32,0.45,0.0,0.13,0.98,1.04,0.0,0.72,0.0,0.24,0.04,0.32,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.532999999999959
5358,0,178.541,0.88,0.023634,0.27055100000000004,-0.9624159999999999,-0.080511,0.188927,-0.978685,-0.028999999999999998,0.23199999999999998,-94.3,30.3,522.7,0.179,0.273,-0.044000000000000004,0.0,0.0,0.0,0.06,0.12,0.56,0.0,0.09,0.83,0.87,0.0,0.85,0.0,0.01,0.0,0.19,1.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.5660000000000025
5359,0,178.575,0.88,0.018066,0.270472,-0.962558,-0.077511,0.189947,-0.9787299999999999,-0.031,0.233,-94.7,30.4,523.9,0.179,0.26899999999999996,-0.037000000000000005,0.0,0.0,0.06,0.0,0.17,0.42,0.0,0.27,0.69,0.87,0.11,1.08,0.15,0.01,0.0,0.09,0.98,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.599999999999994
5360,0,178.608,0.98,0.12550999999999998,0.262052,-0.956857,0.027722000000000004,0.25290100000000004,-0.967095,0.079,0.262,-88.9,37.5,508.0,0.14,0.133,0.036000000000000004,0.0,0.0,0.1,0.0,0.2,0.29,0.0,0.36,0.61,0.93,0.11,1.07,0.32,0.01,0.0,0.07,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.63300000000001
5361,0,178.641,0.98,0.121075,0.26357600000000003,-0.95701,0.024118,0.265784,-0.963731,0.075,0.26899999999999996,-88.1,39.0,502.2,0.136,0.138,0.051,0.0,0.0,0.14,0.0,0.19,0.29,0.0,0.45,0.51,0.97,0.11,1.19,0.5,0.0,0.0,0.08,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.665999999999997
5362,0,178.675,0.98,0.11620599999999999,0.253879,-0.9602299999999999,0.021955000000000002,0.257799,-0.965949,0.07200000000000001,0.26,-88.4,39.4,503.2,0.125,0.141,0.055999999999999994,0.0,0.0,0.16,0.0,0.12,0.17,0.0,0.28,0.4,0.7,0.0,0.76,0.65,0.0,0.59,0.63,0.88,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.700000000000017
5363,0,178.708,0.82,0.048493,0.028931000000000002,-0.9984040000000001,-0.069863,0.34147,-0.937293,-0.011000000000000001,0.18899999999999997,-100.3,46.7,534.0,0.16,0.13,0.013000000000000001,0.0,0.0,0.28,0.0,0.05,0.12,0.0,0.14,0.21,0.34,0.0,0.52,0.47,0.0,1.15,1.11,1.09,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.733000000000004
5364,0,178.74099999999999,0.98,0.039667,0.247835,-0.96799,-0.018736000000000003,0.290118,-0.956807,0.011000000000000001,0.273,-101.8,48.0,521.9,0.226,0.187,-0.012,0.0,0.19,0.24,0.0,0.1,0.27,0.0,0.07,0.18,0.33,0.11,0.86,0.29,0.0,1.15,1.21,0.89,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.765999999999991
5365,0,178.775,0.88,0.24284099999999997,0.193582,-0.9505549999999999,0.13780699999999999,0.151339,-0.9788290000000001,0.195,0.177,-114.4,55.9,455.4,0.147,0.036000000000000004,0.03,0.0,0.41,0.16,0.0,0.26,0.59,0.0,0.17,0.36,0.63,0.13,1.29,0.15,0.07,0.56,0.89,0.68,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.800000000000012
5366,0,178.808,0.88,0.19439800000000002,0.214792,-0.957118,0.126701,0.186134,-0.9743209999999999,0.165,0.205,-115.4,56.2,456.9,0.14,0.057,0.04,0.0,0.59,0.0,0.0,0.4,0.95,0.0,0.26,0.56,0.97,0.14,1.75,0.28,0.25,0.0,0.69,0.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.832999999999998
5367,0,178.84099999999998,0.98,0.186082,0.209632,-0.95991,0.12284500000000001,0.189462,-0.974173,0.158,0.203,-115.6,56.3,456.8,0.136,0.055999999999999994,0.046,0.0,0.6,0.0,0.0,0.46,0.97,0.0,0.31,0.62,1.01,0.03,1.67,0.42,0.48,0.0,0.82,0.05,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.865999999999957
5368,0,178.875,0.98,0.18096600000000002,0.202015,-0.962518,0.124876,0.184634,-0.974842,0.157,0.19699999999999998,-116.2,56.6,458.7,0.129,0.057,0.051,0.1,0.43,0.0,0.0,0.3,0.65,0.0,0.2,0.43,0.7,0.02,1.53,0.35,0.75,0.22,1.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,neutral,0,0,False, ,False,False, ,4.900000000000006
5371,0,178.975,0.82,0.06978999999999999,0.23154299999999997,-0.970318,0.083982,0.257666,-0.962577,0.079,0.248,-134.0,63.4,486.2,0.139,0.037000000000000005,0.017,0.3,0.52,0.14,0.1,0.33,0.39,0.0,0.0,0.28,0.38,0.0,1.23,0.45,0.04,0.71,1.34,0.29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.0
5372,0,179.00799999999998,0.88,0.210052,0.184935,-0.96004,0.10806800000000001,0.191097,-0.9756040000000001,0.163,0.192,-149.5,46.8,437.8,0.114,-0.026000000000000002,0.049,0.3,0.36,0.06,0.27,0.71,0.87,0.0,0.08,0.6,0.71,0.0,1.24,0.16,0.18,0.19,0.7,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.032999999999959
5373,0,179.041,0.98,0.184391,0.21138200000000001,-0.9598530000000001,0.133822,0.22075100000000003,-0.9661059999999999,0.16399999999999998,0.221,-150.4,46.8,438.6,0.121,-0.02,0.065,0.0,0.0,0.0,0.46,1.06,1.12,0.0,0.15,0.89,1.06,0.0,1.25,0.06,0.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.0660000000000025
5374,0,179.075,0.98,0.17889000000000002,0.21449000000000001,-0.9602040000000001,0.123643,0.227239,-0.965958,0.156,0.225,-151.1,47.1,439.8,0.11699999999999999,-0.019,0.07200000000000001,0.0,0.0,0.0,0.36,0.83,0.73,0.0,0.15,0.83,1.05,0.0,1.01,0.06,0.39,0.0,0.0,0.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.099999999999994
5375,0,179.108,0.88,0.21681799999999998,0.23569600000000002,-0.947332,0.12106800000000001,0.20268599999999998,-0.9717309999999999,0.174,0.225,-161.9,23.9,435.2,0.201,-0.004,0.028999999999999998,0.0,0.0,0.0,0.2,0.59,0.25,0.0,0.07,0.76,1.17,0.0,0.83,0.06,0.34,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.13300000000001
5376,0,179.141,0.88,0.190585,0.24046199999999998,-0.9517639999999999,0.12323599999999998,0.237222,-0.963607,0.162,0.244,-163.0,23.9,435.5,0.18600000000000003,0.022000000000000002,0.039,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.75,1.27,0.0,0.66,0.0,0.16,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.165999999999997
5377,0,179.175,0.88,0.22861399999999998,0.306008,-0.9241729999999999,0.111739,0.329007,-0.937693,0.18100000000000002,0.32899999999999996,-155.9,2.5,437.3,0.22,0.018000000000000002,0.008,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.79,1.33,0.0,0.68,0.0,0.38,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.200000000000017
5378,0,179.208,0.88,0.20786500000000002,0.324712,-0.922689,0.111641,0.327914,-0.9380879999999999,0.17,0.337,-156.6,2.4,437.4,0.22,0.033,0.022000000000000002,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.84,1.33,0.0,0.59,0.02,0.58,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.233000000000004
5379,0,179.24099999999999,0.88,0.20182,0.311694,-0.928502,0.11699200000000001,0.32071500000000003,-0.939923,0.16899999999999998,0.326,-157.0,2.5,438.1,0.21600000000000003,0.034,0.027000000000000003,0.0,0.0,0.0,0.0,0.36,0.44,0.0,0.12,0.88,1.55,0.0,0.41,0.02,0.51,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.265999999999991
5380,0,179.275,0.88,0.265113,0.24973099999999998,-0.931316,0.17379,0.208815,-0.9623889999999999,0.228,0.23800000000000002,-132.8,-0.5,441.9,0.152,-0.039,0.045,0.0,0.0,0.0,0.0,0.42,0.96,0.0,0.32,0.9,1.76,0.0,0.27,0.02,0.39,0.02,0.12,1.27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.300000000000012
5381,0,179.308,0.88,0.25323,0.291697,-0.9223809999999999,0.17608800000000002,0.216036,-0.960376,0.22399999999999998,0.263,-133.5,-0.3,442.5,0.14300000000000002,-0.046,0.057,0.0,0.03,0.0,0.0,0.46,1.42,0.0,0.48,0.93,1.93,0.0,0.19,0.0,0.33,0.04,0.17,1.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.332999999999998
5382,0,179.34099999999998,0.88,0.25397,0.28265,-0.924991,0.169227,0.201352,-0.9647899999999999,0.22,0.251,-134.2,-0.1,444.7,0.136,-0.049,0.064,0.0,0.03,0.0,0.0,0.43,1.39,0.0,0.53,0.94,1.83,0.0,0.11,0.0,0.6,0.14,0.29,1.58,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.365999999999957
5383,0,179.375,0.88,0.262719,0.264873,-0.9278049999999999,0.175154,0.184697,-0.9670620000000001,0.22699999999999998,0.233,-134.6,0.0,445.5,0.126,-0.057999999999999996,0.064,0.0,0.03,0.0,0.0,0.41,1.31,0.0,0.53,1.0,1.77,0.0,0.04,0.0,0.79,0.2,0.34,1.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.400000000000006
5384,0,179.408,0.88,0.25398899999999996,0.273404,-0.9277610000000001,0.174018,0.19383499999999998,-0.965477,0.222,0.242,-134.8,0.0,446.0,0.13,-0.055999999999999994,0.067,0.0,0.0,0.0,0.0,0.37,1.11,0.0,0.4,0.95,1.73,0.0,0.2,0.0,0.57,0.18,0.28,1.48,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.432999999999993
5385,0,179.44099999999997,0.88,0.12608699999999998,0.182446,-0.9750979999999999,0.046906,0.124952,-0.9910530000000001,0.08800000000000001,0.155,-108.9,9.7,473.9,0.085,0.061,0.061,0.0,0.0,0.0,0.0,0.36,0.93,0.0,0.28,0.91,1.8,0.0,0.33,0.0,0.36,0.09,0.21,1.38,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,5.465999999999981
