frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,speak,move,emotion,error,errType,TF,SNV,lastAction,t_lastAction
6719,1,223.903,0.88,0.180592,0.5632729999999999,-0.806294,0.107025,0.572651,-0.812783,0.17600000000000002,0.612,135.6,-30.2,380.9,0.748,-0.343,0.195,0.0,0.0,3.0,0.0,1.7,0.0,1.71,1.31,0.92,0.79,1.26,0.21,1.34,1.83,1.37,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,disgust,False, ,False,False, ,0.0
6720,1,223.936,0.88,0.248521,0.573651,-0.780488,-0.078537,0.5120819999999999,-0.855339,0.104,0.586,134.6,-30.4,381.5,0.7609999999999999,-0.345,0.188,0.0,0.0,2.93,0.0,1.65,0.0,1.51,1.17,0.93,0.49,0.97,0.05,1.32,1.58,1.72,0.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,sad,False, ,False,False, ,0.03300000000001546
6721,1,223.969,0.88,0.242851,0.6077130000000001,-0.7561140000000001,-0.12697,0.507343,-0.852339,0.07200000000000001,0.606,133.8,-30.5,382.0,0.769,-0.355,0.188,0.0,0.0,2.85,0.0,1.59,0.0,1.22,1.14,0.87,0.39,0.49,0.01,1.34,1.41,1.88,0.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.0660000000000025
6722,1,224.003,0.82,0.26063800000000004,0.598454,-0.757575,-0.001855,0.4975310000000001,-0.8674440000000001,0.158,0.593,134.8,-31.3,387.5,0.772,-0.361,0.19,0.0,0.0,2.88,0.0,1.64,0.0,0.99,1.05,0.83,0.27,0.52,0.0,1.26,0.99,2.02,0.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.09999999999999432
6723,1,224.036,0.82,0.251918,0.594404,-0.7636890000000001,0.007954000000000001,0.54492,-0.8384510000000001,0.161,0.618,133.7,-31.7,386.3,0.7859999999999999,-0.358,0.192,0.0,0.0,2.87,0.0,1.61,0.0,0.92,0.98,0.63,0.39,0.28,0.0,1.25,0.86,2.26,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.13300000000000978
6726,1,224.136,0.88,0.29890300000000003,0.595454,-0.745715,0.009242,0.5508149999999999,-0.834576,0.193,0.628,129.6,-30.4,386.7,0.8240000000000001,-0.403,0.225,0.0,0.0,2.73,0.0,1.44,0.0,1.32,0.68,0.06,0.63,0.54,0.0,1.15,1.12,1.98,1.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.2330000000000041
6729,1,224.236,0.82,0.2512,0.62583,-0.7384,0.132089,0.6358050000000001,-0.760463,0.25,0.7,124.2,-29.5,382.7,0.861,-0.394,0.24,0.0,0.0,2.27,0.07,1.23,0.0,1.25,0.7,0.21,0.4,0.73,0.0,1.29,0.93,2.25,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.3329999999999984
6733,1,224.36900000000003,0.82,0.231312,0.650296,-0.723608,0.034286000000000004,0.6570090000000001,-0.753102,0.17800000000000002,0.725,111.5,-27.7,358.5,0.945,-0.443,0.309,0.0,0.0,1.29,0.01,0.56,0.0,0.84,0.0,0.0,0.0,0.44,0.0,0.82,1.33,2.12,1.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.4660000000000366
6734,1,224.403,0.82,0.234314,0.59621,-0.767874,0.046091,0.653716,-0.7553350000000001,0.182,0.687,111.1,-27.8,358.3,0.96,-0.448,0.301,0.0,0.0,1.8,0.03,0.74,0.0,1.34,0.13,0.0,0.0,0.44,0.0,1.28,2.0,3.09,2.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.5
6745,1,224.769,0.82,0.455825,0.669678,-0.586306,0.040238,0.729991,-0.682272,0.373,0.8340000000000001,101.2,-30.8,390.0,0.981,-0.439,0.315,0.47,0.0,2.09,0.0,1.19,0.48,1.27,0.4,0.72,0.0,5.0,0.09,2.04,1.63,2.8,0.77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,disgust,False, ,False,False, ,0.8660000000000139
