frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,speak,move,emotion,error,errType,TF,SNV,lastAction,t_lastAction
3356,1,114.522,0.88,0.029233,0.133278,-0.990647,-0.036342,0.010693,-0.999282,-0.004,0.07200000000000001,30.2,78.2,569.1,0.1,0.009000000000000001,0.188,0.0,0.0,0.9,0.0,1.04,1.98,0.47,1.0,1.12,1.16,0.0,0.1,0.0,0.0,0.83,0.39,0.11,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.0
3357,1,114.556,0.88,0.030259,0.151301,-0.988024,-0.068655,0.04376,-0.99668,-0.019,0.098,29.8,78.0,568.5,0.13699999999999998,-0.026,0.218,0.0,0.0,1.25,0.0,1.45,2.95,0.71,1.46,1.65,1.8,0.0,0.19,0.0,0.0,1.1,0.54,0.11,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.033999999999991815
3358,1,114.59,0.88,0.031913,0.163198,-0.986077,-0.059257,0.045745,-0.997194,-0.014,0.105,29.3,77.4,565.0,0.165,-0.046,0.237,0.0,0.0,0.91,0.0,1.53,2.67,0.61,1.59,1.91,1.93,0.0,0.39,0.0,0.0,1.09,0.58,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.06799999999999784
3359,1,114.624,0.88,0.139499,0.144163,-0.979672,-0.025969,0.162208,-0.986415,0.058,0.155,-15.4,53.0,630.4,0.147,-0.149,0.139,0.0,0.0,0.65,0.0,1.66,2.32,0.47,1.67,2.13,1.86,0.01,0.56,0.0,0.0,1.17,0.7,0.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.10199999999998965
3360,1,114.658,0.88,0.141916,0.162632,-0.976427,-0.009402,0.105454,-0.99438,0.067,0.135,-15.4,53.0,632.0,0.155,-0.158,0.14800000000000002,0.0,0.0,0.48,0.0,1.86,2.02,0.36,1.83,2.36,1.82,0.06,0.72,0.0,0.0,1.32,0.86,0.24,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.13599999999999568
3361,1,114.692,0.88,0.142978,0.16581500000000002,-0.975737,-0.008967000000000001,0.110337,-0.993854,0.068,0.139,-15.5,52.9,631.6,0.16,-0.16,0.15,0.0,0.0,0.38,0.0,1.77,2.19,0.26,1.81,2.27,1.92,0.06,0.47,0.0,0.0,1.48,0.97,0.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.1699999999999875
3362,1,114.726,0.98,0.239012,0.169828,-0.95605,0.132386,0.182103,-0.974327,0.19,0.18,-55.3,38.3,663.5,0.079,-0.251,0.108,0.0,0.0,0.21,0.0,1.73,2.39,0.22,1.79,2.27,2.1,0.05,0.25,0.0,0.0,1.76,1.22,0.16,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.20399999999999352
3363,1,114.761,0.98,0.248581,0.177089,-0.952285,0.131823,0.19608,-0.971687,0.195,0.192,-53.5,37.9,657.0,0.085,-0.266,0.094,0.0,0.0,0.05,0.0,1.74,2.72,0.16,1.73,2.27,2.21,0.0,0.0,0.0,0.0,1.93,1.53,0.12,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.2389999999999901
3364,1,114.795,0.98,0.243741,0.17990699999999998,-0.953008,0.132436,0.199686,-0.970869,0.193,0.195,-53.4,37.9,657.9,0.087,-0.258,0.086,0.0,0.0,0.28,0.0,1.77,2.34,0.16,1.66,2.2,2.24,0.0,0.0,0.0,0.0,2.14,1.47,0.14,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.27299999999999613
3365,1,114.829,0.98,0.268221,0.202467,-0.941841,0.084975,0.194036,-0.977307,0.182,0.204,-83.9,34.4,667.6,0.071,-0.22,0.049,0.0,0.0,0.48,0.0,1.72,1.81,0.07,1.52,2.06,2.22,0.0,0.0,0.0,0.0,2.34,1.19,0.09,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.30699999999998795
