frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,speak,move,error,errType,TF,SNV,lastAction,t_lastAction
4097,0,136.517,0.88,-0.333791,0.28697399999999995,-0.8979030000000001,-0.45703299999999997,0.325491,-0.8277540000000001,-0.43,0.341,-118.1,-97.3,613.4,0.28800000000000003,0.7509999999999999,-0.10400000000000001,0.56,0.11,0.0,0.0,0.42,0.69,0.0,1.94,0.48,0.0,2.62,1.16,0.0,0.0,0.0,0.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,disgust,1,0,False, ,False,False,speak,0.0
4098,0,136.55,0.88,-0.20553400000000002,0.289887,-0.934731,-0.401383,0.352916,-0.8451870000000001,-0.32899999999999996,0.34700000000000003,-99.1,-103.8,649.8,0.28,0.593,-0.081,0.47,0.17,0.0,0.0,0.41,0.76,0.0,2.01,0.54,0.0,2.02,0.85,0.0,0.13,0.0,1.19,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,disgust,1,0,False, ,False,False,speak,0.0
4099,0,136.583,0.88,-0.311085,0.395961,-0.8639680000000001,-0.41911000000000004,0.339861,-0.8419270000000001,-0.40399999999999997,0.40700000000000003,-99.3,-103.7,653.5,0.256,0.589,-0.08900000000000001,0.46,0.24,0.0,0.0,0.34,0.7,0.0,1.93,0.59,0.0,1.13,0.51,0.0,0.28,0.0,1.76,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4100,0,136.61700000000002,0.88,-0.31309499999999996,0.395615,-0.8634,-0.413555,0.338624,-0.845166,-0.402,0.406,-99.4,-103.9,654.5,0.261,0.589,-0.09,0.59,0.19,0.0,0.0,0.3,0.5,0.0,1.88,0.54,0.0,1.11,0.53,0.0,0.41,0.0,1.88,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4101,0,136.65,0.88,-0.313367,0.394723,-0.8637100000000001,-0.415231,0.338122,-0.8445450000000001,-0.40299999999999997,0.405,-99.3,-103.8,654.2,0.261,0.59,-0.091,0.47,0.13,0.01,0.0,0.18,0.35,0.0,1.67,0.61,0.03,0.73,0.58,0.2,0.45,0.0,1.67,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4103,0,136.717,0.88,-0.294979,0.285477,-0.911861,-0.499204,0.212817,-0.839943,-0.426,0.27699999999999997,-84.7,-103.4,643.1,0.163,0.628,-0.027000000000000003,0.21,0.0,0.01,0.0,0.23,0.13,0.0,1.84,0.85,0.03,0.63,0.71,0.28,0.24,0.0,1.53,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4104,0,136.75,0.88,-0.346614,0.31161700000000003,-0.884734,-0.528014,0.239314,-0.814819,-0.475,0.313,-83.0,-104.1,644.5,0.198,0.6459999999999999,-0.046,0.21,0.0,0.0,0.0,0.31,0.06,0.0,2.3,0.86,0.0,0.85,0.94,0.28,0.08,0.0,1.6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4105,0,136.783,0.88,-0.253849,0.23981599999999997,-0.9370430000000001,-0.519374,0.222392,-0.825102,-0.413,0.257,-75.7,-105.4,643.8,0.115,0.6579999999999999,0.025,0.3,0.0,0.13,0.0,0.21,0.0,0.16,2.39,0.91,0.3,0.53,0.68,0.72,0.08,0.09,1.74,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4107,0,136.85,0.82,-0.276523,0.180574,-0.94389,-0.535015,0.18521300000000002,-0.824291,-0.43,0.204,-65.7,-105.0,637.9,0.03,0.66,0.09699999999999999,0.35,0.0,0.13,0.0,0.14,0.0,0.46,2.29,1.11,0.36,0.4,0.49,1.02,0.0,0.09,1.86,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4108,0,136.88299999999998,0.88,-0.32676700000000003,0.211484,-0.9211389999999999,-0.5305,0.196917,-0.8244959999999999,-0.456,0.23,-63.5,-106.4,643.7,0.09300000000000001,0.647,0.049,0.32,0.0,0.0,0.0,0.19,0.0,0.3,2.24,0.99,0.07,0.84,0.53,0.51,0.04,0.0,1.78,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4109,0,136.917,0.88,-0.362252,0.245823,-0.8990799999999999,-0.53866,0.228294,-0.811004,-0.485,0.27,-61.8,-108.1,653.6,0.14800000000000002,0.653,0.004,0.41,0.0,0.0,0.0,0.16,0.0,0.07,2.2,0.93,0.0,0.93,0.36,0.22,0.04,0.0,1.64,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4110,0,136.95,0.88,-0.312228,0.200036,-0.928708,-0.52962,0.18854100000000001,-0.827016,-0.447,0.218,-55.1,-107.9,663.2,0.09300000000000001,0.675,0.048,0.57,0.0,0.0,0.0,0.05,0.0,0.03,2.04,0.78,0.0,0.94,0.25,0.0,0.21,0.0,1.45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4111,0,136.983,0.88,-0.376157,0.227516,-0.8981879999999999,-0.552847,0.211608,-0.805967,-0.499,0.252,-52.4,-108.4,667.1,0.134,0.684,0.006,0.7,0.0,0.0,0.0,0.0,0.0,0.03,1.84,0.67,0.0,0.82,0.38,0.0,0.5,0.0,1.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4112,0,137.017,0.88,-0.38054899999999997,0.274948,-0.882942,-0.5541470000000001,0.24088400000000001,-0.796804,-0.508,0.298,-51.2,-109.2,671.9,0.17800000000000002,0.684,-0.026000000000000002,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.63,0.0,0.83,0.58,0.0,0.68,0.0,1.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4113,0,137.05,0.88,-0.390757,0.21718400000000002,-0.8945059999999999,-0.561102,0.21668600000000002,-0.798882,-0.512,0.251,-45.1,-107.1,687.1,0.111,0.6970000000000001,0.03,0.64,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.54,0.0,0.86,0.75,0.0,0.93,0.0,1.31,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4114,0,137.083,0.88,-0.401888,0.250727,-0.8806940000000001,-0.575277,0.23348400000000002,-0.783927,-0.531,0.28300000000000003,-42.4,-106.1,684.1,0.149,0.6920000000000001,-0.008,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.47,0.0,0.98,0.96,0.0,1.06,0.0,1.24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4115,0,137.11700000000002,0.88,-0.39361399999999996,0.286455,-0.873505,-0.573754,0.274161,-0.771779,-0.532,0.32799999999999996,-41.4,-106.1,684.2,0.182,0.69,-0.038,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.41,0.0,1.18,1.16,0.0,1.3,0.0,1.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4116,0,137.15,0.88,-0.367528,0.28921399999999997,-0.8839,-0.5795020000000001,0.22765700000000003,-0.782528,-0.517,0.301,-36.3,-103.6,708.5,0.16899999999999998,0.6940000000000001,-0.013000000000000001,0.74,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.41,0.0,1.35,1.41,0.0,1.39,0.0,1.22,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4117,0,137.183,0.88,-0.392285,0.298437,-0.870085,-0.5863149999999999,0.250862,-0.770262,-0.5379999999999999,0.32299999999999995,-34.6,-101.8,702.1,0.193,0.708,-0.040999999999999995,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.39,0.0,1.53,1.55,0.0,1.39,0.0,1.27,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4118,0,137.217,0.88,-0.385324,0.307222,-0.870138,-0.585258,0.263516,-0.766833,-0.535,0.335,-33.8,-100.9,698.9,0.21,0.7070000000000001,-0.064,0.77,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.31,0.0,1.74,1.63,0.0,1.53,0.0,1.29,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4119,0,137.25,0.88,-0.394284,0.287547,-0.8728440000000001,-0.476609,0.31553600000000004,-0.8205370000000001,-0.475,0.342,-33.1,-97.5,726.1,0.252,0.685,-0.08,0.79,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.21,0.0,1.72,1.65,0.0,1.59,0.0,1.17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4120,0,137.283,0.88,-0.404624,0.285298,-0.868841,-0.485259,0.313998,-0.816045,-0.486,0.342,-32.1,-94.7,716.2,0.256,0.698,-0.098,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.17,0.0,1.67,1.64,0.0,1.67,0.0,1.06,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral,1,0,False, ,False,False,speak,0.0
4121,0,137.316,0.88,-0.386189,0.33761199999999997,-0.8584149999999999,-0.592809,0.285522,-0.753031,-0.546,0.369,-31.6,-93.5,712.8,0.257,0.71,-0.10800000000000001,1.11,0.09,0.0,0.0,0.0,0.0,0.0,1.21,0.04,0.0,2.05,1.74,0.0,1.72,0.0,1.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,sad,1,0,False, ,False,False,speak,0.0
4122,0,137.35,0.88,-0.38700999999999997,0.31984,-0.864827,-0.483125,0.347145,-0.8037920000000001,-0.48100000000000004,0.38,-38.3,-89.6,728.7,0.33,0.6759999999999999,-0.185,1.26,0.1,0.0,0.0,0.0,0.0,0.0,1.18,0.01,0.0,2.47,1.77,0.0,1.66,0.0,1.24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,sad,1,0,False, ,False,False,speak,0.0
4123,0,137.38299999999998,0.88,-0.39450599999999997,0.30046300000000004,-0.868382,-0.476524,0.332353,-0.81392,-0.478,0.36,-39.5,-87.5,724.5,0.31,0.6829999999999999,-0.182,1.35,0.12,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,2.6,1.74,0.0,1.53,0.0,1.36,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,sad,1,0,False, ,False,False,speak,0.0
4124,0,137.416,0.88,-0.396981,0.29036999999999996,-0.870684,-0.47927200000000003,0.32274400000000003,-0.816171,-0.479,0.349,-39.5,-85.6,717.0,0.297,0.6920000000000001,-0.174,1.31,0.03,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,2.32,1.51,0.0,1.22,0.0,1.43,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,sad,1,0,False, ,False,False,speak,0.0
4125,0,137.45,0.88,-0.34821799999999997,0.336337,-0.8749979999999999,-0.553873,0.262732,-0.790061,-0.49700000000000005,0.345,-39.3,-84.3,711.7,0.297,0.706,-0.17300000000000001,1.28,0.02,0.18,0.0,0.21,0.51,0.0,1.77,0.26,0.0,2.05,1.26,0.0,0.72,0.0,1.22,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,sad,1,0,False, ,False,False,speak,0.0
4126,0,137.483,0.88,-0.309808,0.31361300000000003,-0.897589,-0.470921,0.173316,-0.864983,-0.41700000000000004,0.27,-61.8,-69.1,673.1,0.17,0.784,-0.106,1.29,0.0,0.34,0.0,0.43,0.94,0.0,2.13,0.47,0.0,2.05,1.14,0.0,0.3,0.0,1.23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,sad,1,0,False, ,False,False,speak,0.0
4127,0,137.516,0.88,-0.333929,0.21986399999999998,-0.9165979999999999,-0.48910600000000004,0.19475599999999998,-0.850203,-0.436,0.231,-62.8,-69.9,685.5,0.153,0.74,-0.10300000000000001,1.54,0.0,0.38,0.17,0.43,0.94,0.0,1.62,0.47,0.29,1.41,0.76,0.02,0.0,0.66,1.56,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,sad,1,0,False, ,False,False,speak,0.0
4128,0,137.55,0.88,-0.392729,0.380158,-0.8374030000000001,-0.44876000000000005,0.420371,-0.788608,-0.478,0.457,-86.7,-79.6,746.8,0.573,0.763,-0.5579999999999999,1.87,0.0,0.26,0.44,0.23,0.43,0.0,0.86,0.2,0.61,0.76,0.43,0.08,0.0,1.38,2.36,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,surprise,1,0,False, ,False,False,speak,0.0
4129,0,137.583,0.88,-0.406544,0.381277,-0.8302709999999999,-0.462713,0.418241,-0.781646,-0.495,0.46,-87.4,-79.5,746.8,0.585,0.78,-0.532,2.14,0.0,0.24,0.79,0.0,0.0,0.0,0.0,0.0,0.85,0.07,0.15,0.1,0.0,1.94,3.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,surprise,1,0,False, ,False,False,speak,0.0
4130,0,137.616,0.88,-0.417937,0.36654499999999995,-0.831248,-0.47026999999999997,0.40402,-0.784611,-0.503,0.445,-87.8,-79.0,744.9,0.584,0.7959999999999999,-0.51,2.04,0.0,0.27,0.72,0.0,0.0,0.0,0.03,0.0,0.87,0.2,0.27,0.08,0.02,1.78,3.04,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,surprise,0,0,False, ,False,False,speak,0.03300000000001546
4131,0,137.65,0.82,-0.358199,0.401513,-0.8429,-0.408468,0.43932,-0.800095,-0.43700000000000006,0.473,-118.0,-91.9,739.0,0.589,0.7440000000000001,-0.551,1.95,0.0,0.29,0.58,0.0,0.0,0.0,0.03,0.0,0.86,0.38,0.48,0.02,0.02,1.54,2.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,surprise,0,0,False, ,False,False,speak,0.06700000000000728
4132,0,137.683,0.88,-0.35539699999999996,0.411166,-0.839426,-0.41665,0.442528,-0.794085,-0.442,0.48200000000000004,-118.6,-92.2,737.6,0.599,0.745,-0.515,1.93,0.0,0.27,0.46,0.0,0.0,0.0,0.03,0.0,0.99,0.59,0.66,0.01,0.02,1.43,2.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,surprise,0,0,False, ,False,False,speak,0.09999999999999433
4133,0,137.716,0.88,-0.358063,0.407878,-0.8398969999999999,-0.41927200000000003,0.43811000000000005,-0.795154,-0.444,0.47700000000000004,-119.6,-92.4,739.8,0.603,0.755,-0.499,1.69,0.19,0.21,0.36,0.08,0.25,0.0,0.66,0.18,0.68,1.42,1.11,0.01,0.0,0.94,2.21,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,surprise,0,0,False, ,False,False,speak,0.13300000000000978
4134,0,137.75,0.88,-0.42009399999999997,0.41884499999999997,-0.80504,-0.486871,0.35084099999999996,-0.799917,-0.514,0.447,-133.3,-95.9,638.5,0.43799999999999994,0.765,-0.175,1.3,0.31,0.13,0.22,0.15,0.29,0.0,1.37,0.34,0.38,2.39,1.51,0.01,0.02,0.45,1.42,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,sad,0,0,False, ,False,False,speak,0.1670000000000016
4135,0,137.783,0.88,-0.346688,0.38461599999999996,-0.855498,-0.5064960000000001,0.375139,-0.776359,-0.48200000000000004,0.436,-133.5,-95.0,639.2,0.418,0.743,-0.193,0.76,0.57,0.0,0.0,0.32,0.82,0.0,2.18,0.63,0.0,2.8,1.69,0.0,0.02,0.19,1.04,0.08,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,disgust,0,0,False, ,False,False,speak,0.19999999999998866
4136,0,137.816,0.88,-0.270692,0.343696,-0.8992209999999999,-0.30796,0.489166,-0.816013,-0.325,0.452,-127.4,-93.5,606.4,0.38299999999999995,0.72,-0.214,0.59,0.56,0.0,0.0,0.44,0.96,0.0,2.25,0.64,0.0,2.58,1.57,0.0,0.02,0.38,1.17,0.08,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,disgust,0,0,False, ,False,False,speak,0.2330000000000041
4137,0,137.85,0.88,-0.21343499999999999,0.371633,-0.9035120000000001,-0.30414,0.49465600000000004,-0.814134,-0.293,0.467,-126.8,-93.4,602.5,0.39,0.6709999999999999,-0.21899999999999997,0.53,0.69,0.0,0.0,0.58,1.2,0.0,2.3,0.62,0.0,2.14,1.38,0.0,0.0,0.44,1.36,0.08,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,disgust,0,0,False, ,False,False,speak,0.2669999999999959
4138,0,137.88299999999998,0.88,-0.185543,0.361398,-0.9137639999999999,-0.308257,0.48364700000000005,-0.819185,-0.278,0.45399999999999996,-126.4,-93.3,600.8,0.397,0.629,-0.217,0.66,0.88,0.0,0.0,0.62,1.02,0.0,2.19,0.42,0.0,2.25,1.15,0.0,0.0,0.26,1.19,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,disgust,0,0,False, ,False,False,speak,0.2999999999999829
