frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,speak,move,emotion,error,errType,TF,SNV,lastAction,t_lastAction
8314,0,277.058,0.98,0.618088,0.149574,-0.771748,0.549247,0.160753,-0.820052,0.633,0.193,108.1,-166.6,1461.6,0.138,-1.107,-0.113,0.1,0.0,0.0,0.39,0.73,1.84,0.0,0.73,0.0,0.0,2.8,0.92,1.22,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disgust,False, ,False,False, ,0.0
8315,0,277.091,0.98,0.611876,0.157699,-0.7750729999999999,0.543295,0.173112,-0.8215,0.626,0.204,108.1,-167.5,1462.9,0.185,-1.0859999999999999,-0.114,0.1,0.0,0.0,0.39,0.73,1.84,0.0,0.73,0.0,0.0,2.8,0.92,1.22,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disgust,False, ,False,False, ,0.03300000000001546
8326,0,277.45799999999997,0.98,0.46093900000000004,0.21939099999999997,-0.859886,0.391633,0.14695899999999998,-0.9083100000000001,0.449,0.204,350.5,-320.9,1256.3,0.057,-0.938,0.537,0.0,0.0,0.0,0.08,0.18,0.55,0.0,0.0,0.13,0.0,0.31,0.92,0.0,0.54,0.56,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8327,0,277.491,0.98,0.45732700000000004,0.2329,-0.85826,0.385508,0.16113,-0.9085270000000001,0.445,0.21899999999999997,359.2,-329.3,1283.2,0.077,-0.943,0.56,0.0,0.0,0.01,0.08,0.29,1.06,0.0,0.0,0.34,0.0,0.31,1.24,0.0,0.73,0.56,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8328,0,277.525,0.98,0.41598599999999997,0.206118,-0.885704,0.32642600000000005,0.142257,-0.934457,0.387,0.18899999999999997,400.4,-354.4,1273.0,0.028999999999999998,-0.825,0.441,0.0,0.0,0.01,0.15,0.41,0.51,0.0,0.25,0.55,0.0,0.0,0.86,0.0,0.19,0.68,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8329,0,277.558,0.98,0.405276,0.19353,-0.893475,0.312357,0.127307,-0.9413959999999999,0.373,0.17300000000000001,397.9,-350.5,1259.4,-0.015,-0.816,0.442,0.0,0.0,0.01,0.07,0.4,0.94,0.0,0.25,0.66,0.0,0.17,1.11,0.0,0.35,0.37,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8330,0,277.591,0.98,0.373396,0.26160500000000003,-0.890022,0.273936,0.201211,-0.940464,0.34,0.248,453.6,-393.2,1304.1,0.12300000000000001,-0.748,0.461,0.12,0.0,0.0,0.12,0.3,0.75,0.0,0.25,0.51,0.0,0.17,1.5,0.0,0.15,0.36,0.31,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8331,0,277.625,0.98,0.347827,0.39627199999999996,-0.8496969999999999,0.265048,0.346231,-0.8999299999999999,0.337,0.401,520.5,-445.9,1394.9,0.359,-0.746,0.475,0.12,0.0,0.0,0.05,0.15,1.0,0.0,0.0,0.45,0.0,0.17,1.43,0.0,0.15,0.0,0.31,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8332,0,277.658,0.98,0.376131,0.33071799999999996,-0.865535,0.301084,0.274309,-0.913292,0.364,0.32799999999999996,498.8,-427.6,1333.6,0.22,-0.815,0.439,0.12,0.0,0.0,0.05,0.13,1.1,0.02,0.0,0.6,0.0,0.0,1.04,0.0,0.0,0.0,0.31,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8333,0,277.691,0.98,0.360476,0.25857600000000003,-0.8962120000000001,0.262705,0.200946,-0.9437200000000001,0.327,0.245,491.9,-418.8,1301.5,0.08900000000000001,-0.732,0.371,0.11,0.0,0.49,0.0,0.45,0.78,0.02,0.36,0.8,0.0,0.07,0.49,0.06,0.0,0.24,0.18,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8335,0,277.758,0.98,0.17790799999999998,0.5208659999999999,-0.834893,0.043212,0.510493,-0.8587959999999999,0.13,0.547,593.7,-495.8,1446.9,0.532,-0.35,0.068,0.5,0.0,1.41,0.09,0.82,0.0,0.0,1.02,0.65,0.21,0.24,0.38,0.46,0.0,0.75,0.72,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8336,0,277.791,0.88,0.170986,0.508646,-0.8438260000000001,0.045561000000000004,0.502818,-0.8631909999999999,0.126,0.535,614.1,-510.2,1437.9,0.513,-0.361,0.037000000000000005,0.39,0.0,1.11,0.25,0.75,0.0,0.0,0.99,0.48,0.3,0.28,0.25,0.58,0.0,0.89,0.8,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8337,0,277.824,0.88,0.141083,0.516111,-0.844822,0.011309999999999999,0.49424300000000004,-0.86925,0.08900000000000001,0.5329999999999999,635.9,-531.5,1483.7,0.516,-0.294,0.10800000000000001,0.31,0.0,0.8,0.25,0.62,0.04,0.0,1.0,0.31,0.3,0.26,0.2,0.59,0.0,0.72,0.64,0.12,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8338,0,277.858,0.88,0.129439,0.509401,-0.8507389999999999,-0.007737000000000002,0.48077299999999995,-0.876811,0.07,0.52,646.7,-542.3,1498.5,0.48200000000000004,-0.262,0.14,0.0,0.0,0.61,0.18,0.53,0.04,0.0,0.91,0.12,0.09,0.12,0.03,0.32,0.0,0.65,0.25,0.25,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8339,0,277.89099999999996,0.88,0.121288,0.5109560000000001,-0.851007,-0.006021,0.47301499999999996,-0.881034,0.066,0.517,640.1,-537.3,1480.4,0.48100000000000004,-0.249,0.161,0.0,0.0,0.42,0.02,0.56,0.23,0.0,0.77,0.2,0.0,0.0,0.0,0.14,0.0,0.4,0.0,0.39,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8341,0,277.95799999999997,0.98,0.11166500000000001,0.535242,-0.8372860000000001,-0.028444,0.49846499999999994,-0.8664430000000001,0.049,0.545,642.8,-541.1,1461.3,0.48200000000000004,-0.22,0.172,0.0,0.0,0.02,0.0,0.64,0.19,0.0,0.52,0.45,0.0,0.31,0.0,0.34,0.0,0.42,0.0,0.86,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8342,0,277.991,0.88,0.089431,0.530824,-0.842751,-0.04648,0.494047,-0.868192,0.025,0.54,641.9,-540.6,1441.0,0.484,-0.19399999999999998,0.16399999999999998,0.05,0.0,0.02,0.0,0.56,0.0,0.0,0.46,0.41,0.0,0.57,0.03,0.48,0.0,0.29,0.0,1.16,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8343,0,278.024,0.88,0.092809,0.535349,-0.839516,-0.042838,0.497716,-0.866282,0.028999999999999998,0.545,649.2,-546.0,1440.9,0.473,-0.19699999999999998,0.172,0.05,0.0,0.0,0.0,0.62,0.0,0.0,0.52,0.32,0.0,0.57,0.08,0.75,0.0,0.43,0.0,0.98,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8344,0,278.058,0.88,0.090598,0.537845,-0.8381620000000001,-0.044729000000000005,0.500473,-0.8645959999999999,0.027000000000000003,0.5479999999999999,656.1,-550.8,1438.5,0.48,-0.195,0.168,0.05,0.0,0.0,0.0,0.66,0.0,0.0,0.5,0.29,0.0,0.27,0.08,0.82,0.0,0.33,0.0,1.22,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8345,0,278.091,0.88,0.10991500000000001,0.537992,-0.8357530000000001,-0.024646,0.501199,-0.864981,0.05,0.5479999999999999,655.9,-549.8,1432.1,0.48,-0.226,0.166,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.38,0.17,0.0,0.0,0.04,0.69,0.0,0.33,0.0,0.78,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
8348,0,278.191,0.88,0.130492,0.438796,-0.8890610000000001,-0.022786,0.41110399999999997,-0.9113040000000001,0.06,0.441,624.9,-515.4,1310.6,0.33299999999999996,-0.29600000000000004,0.175,0.0,0.0,0.41,0.0,0.77,0.41,0.0,0.2,0.17,0.0,0.05,1.25,0.0,0.41,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
