frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,speak,move,error,errType,TF,SNV,lastAction,t_lastAction
5764,0,192.065,0.88,-0.090584,0.645616,-0.758271,-0.128832,0.521918,-0.84321,-0.136,0.63,67.4,-160.0,529.8,0.589,0.198,-0.028999999999999998,0.0,0.0,0.0,0.22,0.61,0.0,0.0,0.42,0.22,1.38,0.0,0.59,0.28,0.9,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,1.032999999999987
5765,0,192.09900000000002,0.88,-0.063163,0.67135,-0.738444,-0.147001,0.565129,-0.8118,-0.135,0.6729999999999999,66.8,-160.1,526.7,0.638,0.191,-0.037000000000000005,0.0,0.0,0.03,0.25,0.98,0.0,0.0,0.42,0.27,1.93,0.0,0.96,0.28,0.91,0.16,0.57,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,1.0670000000000073
5766,0,192.132,0.88,-0.099457,0.6221409999999999,-0.776562,-0.266417,0.616114,-0.741233,-0.237,0.684,56.7,-155.6,520.8,0.6920000000000001,0.163,-0.057,0.0,0.0,0.05,0.27,0.99,0.0,0.0,0.28,0.19,2.01,0.0,1.11,0.13,0.64,0.16,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,1.0999999999999943
5767,0,192.165,0.88,-0.030391,0.667431,-0.744051,-0.21979200000000002,0.644095,-0.732689,-0.168,0.726,52.0,-151.5,509.5,0.713,0.177,-0.07,0.0,0.0,0.08,0.26,0.98,0.0,0.0,0.12,0.11,2.05,0.0,1.15,0.0,0.34,0.16,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,1.1329999999999814
5768,0,192.199,0.88,-0.017999,0.6731010000000001,-0.739332,-0.21414899999999998,0.654,-0.7255510000000001,-0.157,0.736,51.5,-151.3,508.0,0.7240000000000001,0.175,-0.078,0.01,0.0,0.05,0.23,0.95,0.0,0.0,0.12,0.16,2.06,0.0,1.18,0.0,0.33,0.09,0.71,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,1.1670000000000016
5769,0,192.232,0.88,-0.029869999999999997,0.667986,-0.743575,-0.21624899999999997,0.658726,-0.7206359999999999,-0.16699999999999998,0.736,40.9,-145.0,499.8,0.758,0.14,-0.091,0.01,0.0,0.03,0.11,0.92,0.0,0.0,0.08,0.25,2.04,0.0,1.11,0.0,0.13,0.09,0.66,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,1.1999999999999886
5770,0,192.265,0.93,-0.02373,0.6696489999999999,-0.7422989999999999,-0.180398,0.654027,-0.734647,-0.13699999999999998,0.731,38.3,-143.2,494.8,0.745,0.159,-0.091,0.01,0.0,0.0,0.19,0.87,0.0,0.0,0.04,0.34,1.97,0.0,1.11,0.0,0.0,0.09,0.66,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,1.2329999999999757
5771,0,192.299,0.93,-0.020390000000000002,0.6586529999999999,-0.75217,-0.175075,0.647755,-0.741459,-0.13,0.7190000000000001,38.1,-143.3,495.6,0.733,0.16,-0.09300000000000001,0.0,0.0,0.0,0.19,0.74,0.0,0.0,0.07,0.46,2.03,0.0,0.92,0.0,0.0,0.1,0.66,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,1.266999999999996
5772,0,192.332,0.88,-0.021169,0.642666,-0.765854,-0.220802,0.637576,-0.738067,-0.16,0.705,29.4,-137.4,488.8,0.77,0.14800000000000002,-0.106,0.0,0.0,0.0,0.19,0.67,0.0,0.0,0.2,0.6,1.97,0.0,0.83,0.0,0.0,0.1,0.78,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,1.299999999999983
5773,0,192.365,0.93,-0.01162,0.6383270000000001,-0.769678,-0.20111700000000002,0.635204,-0.745699,-0.139,0.6990000000000001,28.5,-136.4,486.3,0.7509999999999999,0.14800000000000002,-0.10099999999999999,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.31,0.76,1.97,0.0,0.68,0.0,0.0,0.09,0.88,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False, ,1.3329999999999984
