frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,speak,move,emotion,error,errType,TF,SNV,lastAction,t_lastAction
5733,1,191.032,0.88,-0.15748099999999998,0.65955,-0.734978,-0.391718,0.553425,-0.735036,-0.358,0.69,1.3,-55.0,293.7,0.6920000000000001,0.20600000000000002,0.154,0.0,0.0,0.14,0.63,0.16,1.41,0.57,1.25,2.14,0.33,1.01,1.69,2.33,0.0,0.04,0.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.0
5734,1,191.065,0.98,-0.121821,0.701905,-0.701775,-0.32004099999999996,0.616624,-0.71927,-0.301,0.748,0.2,-55.6,295.2,0.78,0.21600000000000005,0.124,0.0,0.0,0.06,0.56,0.25,1.44,0.22,1.29,2.2,0.02,1.12,1.49,2.7,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.03299999999998704
5735,1,191.09900000000002,0.98,-0.11177000000000001,0.718407,-0.686585,-0.278572,0.6570739999999999,-0.700465,-0.27399999999999997,0.7809999999999999,-0.1,-56.2,295.6,0.831,0.21100000000000002,0.114,0.0,0.0,0.08,0.5,0.35,1.74,0.01,1.39,2.16,0.0,1.1,1.31,2.82,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.06700000000000728
5736,1,191.132,0.98,-0.104663,0.729402,-0.676031,-0.272358,0.668656,-0.691897,-0.26899999999999996,0.7959999999999999,-0.2,-56.7,296.2,0.857,0.20199999999999999,0.114,0.0,0.0,0.08,0.3,0.26,1.21,0.0,0.95,1.43,0.0,0.74,0.84,1.91,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.09999999999999432
5759,1,191.899,0.88,0.259179,0.531465,-0.8064560000000001,0.067258,0.619316,-0.782255,0.203,0.627,-89.7,-175.5,529.2,0.575,-0.157,0.013999999999999999,0.0,0.0,0.0,0.67,0.83,0.52,0.0,0.38,0.82,1.78,0.0,1.8,0.24,1.51,0.13,0.03,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.8669999999999902
5760,1,191.93200000000002,0.88,0.23318000000000005,0.52371,-0.819362,0.056726,0.6580630000000001,-0.7508229999999999,0.183,0.645,-79.8,-163.3,502.1,0.6609999999999999,-0.156,0.004,0.0,0.0,0.0,1.17,1.2,0.52,0.0,0.66,1.27,2.64,0.0,2.79,0.42,2.27,0.13,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.9000000000000057
5761,1,191.965,0.88,0.228927,0.5485909999999999,-0.80414,0.105688,0.6653220000000001,-0.739038,0.214,0.667,-76.7,-160.0,492.5,0.677,-0.157,0.013999999999999999,0.0,0.0,0.0,1.49,1.08,0.0,0.0,0.72,1.33,2.48,0.0,2.95,0.52,2.17,0.13,0.18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,happy,False, ,False,False, ,0.9329999999999927
5762,1,191.99900000000002,0.88,0.204701,0.574572,-0.792442,0.069501,0.679157,-0.730695,0.17800000000000002,0.6890000000000001,-76.0,-159.5,491.0,0.695,-0.152,0.025,0.0,0.0,0.0,1.7,1.05,0.03,0.0,0.74,1.34,2.47,0.0,2.95,0.32,2.43,0.24,0.32,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.967000000000013
5763,1,192.032,0.82,0.152285,0.552552,-0.819448,0.07311799999999999,0.66535,-0.742943,0.14300000000000002,0.662,-65.1,-149.4,466.9,0.695,-0.151,-0.009000000000000001,0.0,0.0,0.0,2.03,0.94,0.03,0.0,0.66,1.34,2.43,0.0,2.83,0.15,2.72,0.49,0.49,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,1.0
5764,1,192.065,0.82,0.162639,0.560087,-0.812312,0.08975599999999999,0.659225,-0.74657,0.161,0.664,-62.6,-148.1,464.5,0.72,-0.165,-0.003,0.0,0.0,0.0,2.53,0.88,0.03,0.0,0.63,1.34,2.47,0.0,2.75,0.0,2.96,0.7,0.58,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,angry,False, ,False,False, ,1.032999999999987
