frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,speak,move,error,errType,TF,SNV,lastAction,t_lastAction
5744,0,191.399,0.93,0.291509,0.474708,-0.830466,0.17138299999999998,0.427282,-0.887726,0.263,0.483,178.1,-221.3,967.7,0.49700000000000005,-0.414,0.28,0.0,0.0,0.02,0.0,0.0,0.13,0.0,1.46,0.0,1.86,1.54,0.27,0.08,0.0,0.0,0.32,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.132000000000005
5745,0,191.43200000000002,0.93,0.28534699999999996,0.487624,-0.8251059999999999,0.162556,0.438503,-0.883907,0.256,0.49700000000000005,176.2,-215.4,966.0,0.512,-0.39899999999999997,0.306,0.0,0.0,0.0,0.0,0.01,0.16,0.0,1.58,0.0,1.68,1.47,0.18,0.06,0.0,0.0,0.08,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.1650000000000205
5746,0,191.465,0.93,0.28455199999999997,0.48863100000000004,-0.824785,0.165974,0.439349,-0.88285,0.258,0.498,174.7,-213.5,960.0,0.515,-0.39799999999999996,0.304,0.05,0.0,0.0,0.0,0.03,0.16,0.0,1.67,0.0,1.59,1.54,0.16,0.14,0.0,0.03,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.198000000000008
5747,0,191.49900000000002,0.98,0.272443,0.49395600000000006,-0.825701,0.163654,0.443651,-0.881131,0.25,0.502,176.2,-212.7,971.1,0.526,-0.386,0.321,0.27,0.0,0.0,0.0,0.04,0.06,0.0,1.64,0.0,1.32,1.71,0.06,0.31,0.0,0.34,0.2,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.232000000000028
5748,0,191.532,0.98,0.26518800000000003,0.502218,-0.823075,0.16379000000000002,0.45043900000000003,-0.877655,0.247,0.511,180.1,-214.3,993.8,0.545,-0.374,0.35600000000000004,0.54,0.0,0.0,0.0,0.03,0.13,0.0,1.65,0.0,1.0,1.75,0.0,0.65,0.0,0.55,0.53,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.265000000000014
5749,0,191.565,0.98,0.26661,0.500677,-0.8235549999999999,0.16641199999999998,0.44892600000000005,-0.877936,0.249,0.509,180.3,-214.5,996.1,0.541,-0.387,0.368,0.75,0.0,0.0,0.0,0.0,0.21,0.0,1.65,0.0,0.72,1.9,0.0,0.97,0.0,0.78,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.298000000000003
5750,0,191.59900000000002,0.98,0.26665900000000003,0.5131220000000001,-0.815843,0.16464700000000002,0.459609,-0.872726,0.25,0.523,181.4,-211.7,996.7,0.565,-0.38799999999999996,0.395,0.66,0.0,0.0,0.0,0.02,0.29,0.0,1.75,0.0,0.84,1.83,0.0,1.13,0.0,0.7,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.332000000000023
5751,0,191.632,0.93,0.278543,0.511781,-0.812708,0.165648,0.45767299999999994,-0.873554,0.258,0.522,180.0,-208.7,983.9,0.5589999999999999,-0.41,0.401,0.43,0.0,0.0,0.0,0.07,0.22,0.0,1.88,0.0,0.83,1.43,0.17,0.97,0.0,0.9,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.365000000000008
5752,0,191.665,0.98,0.254161,0.519324,-0.8159069999999999,0.148898,0.45981400000000006,-0.8754430000000001,0.23399999999999999,0.525,182.7,-204.1,985.3,0.581,-0.36,0.41100000000000003,0.28,0.0,0.0,0.0,0.07,0.2,0.0,1.96,0.0,0.67,1.39,0.28,1.08,0.0,1.07,1.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.397999999999996
5753,0,191.699,0.98,0.260349,0.540216,-0.800241,0.15607200000000002,0.482889,-0.861661,0.24600000000000002,0.552,184.6,-202.8,992.1,0.612,-0.37200000000000005,0.449,0.15,0.0,0.0,0.0,0.05,0.2,0.0,1.88,0.0,0.28,1.32,0.46,1.34,0.0,1.39,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.432000000000016
