frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,speak,move,emotion,error,errType,TF,SNV,lastAction,t_lastAction
7309,1,243.557,0.82,0.219406,0.394152,-0.8924709999999999,0.08186399999999999,0.374131,-0.923756,0.16399999999999998,0.4,168.2,-407.0,1163.0,0.306,-0.242,0.061,0.0,0.0,0.0,0.0,0.67,0.63,0.29,0.57,0.77,0.58,0.0,0.46,0.1,0.0,0.94,0.0,0.04,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,neutral,False, ,False,False,speak,0.0
7310,1,243.59,0.82,0.224544,0.40695,-0.8854219999999999,0.08982000000000001,0.385107,-0.918491,0.173,0.414,167.6,-405.3,1158.5,0.3,-0.245,0.079,0.0,0.0,0.0,0.0,0.9,0.84,0.47,0.9,1.14,0.83,0.0,0.72,0.19,0.0,1.46,0.0,0.07,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,neutral,False, ,False,False,speak,0.0
7311,1,243.624,0.88,0.183723,0.403534,-0.896329,0.040832,0.382655,-0.922989,0.123,0.408,224.8,-407.8,1159.1,0.312,-0.207,0.058,0.0,0.0,0.0,0.0,0.81,0.77,0.49,1.03,1.17,0.76,0.0,0.8,0.13,0.0,1.47,0.0,0.11,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,neutral,False, ,False,False,speak,0.0
7312,1,243.657,0.82,0.187528,0.420095,-0.887893,0.047426,0.397188,-0.916511,0.129,0.425,224.2,-406.7,1155.4,0.321,-0.209,0.071,0.0,0.0,0.0,0.0,0.74,0.63,0.55,1.13,1.18,0.78,0.0,0.9,0.23,0.0,1.51,0.0,0.16,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,neutral,False, ,False,False,speak,0.0
7313,1,243.69,0.82,0.186682,0.426077,-0.885217,0.047138,0.403012,-0.91398,0.129,0.4320000000000001,223.6,-405.8,1152.2,0.329,-0.208,0.075,0.0,0.0,0.0,0.0,0.74,0.77,0.68,1.3,1.18,0.95,0.0,0.84,0.33,0.03,1.48,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,neutral,False, ,False,False,speak,0.0
7314,1,243.724,0.88,0.133508,0.404739,-0.904634,-0.015262,0.383345,-0.923479,0.065,0.407,271.6,-397.1,1135.0,0.312,-0.154,0.037000000000000005,0.0,0.0,0.0,0.0,0.69,0.83,0.74,1.39,1.14,1.1,0.0,0.76,0.51,0.03,1.53,0.0,0.3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,neutral,False, ,False,False,speak,0.0
7315,1,243.757,0.88,0.13944,0.410673,-0.901057,-0.008726000000000001,0.388587,-0.921371,0.07200000000000001,0.413,270.6,-395.9,1130.9,0.31,-0.159,0.048,0.0,0.0,0.0,0.0,0.62,0.89,0.8,1.51,1.11,1.11,0.0,0.69,0.64,0.03,1.54,0.0,0.38,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,neutral,False, ,False,False,speak,0.0
7316,1,243.79,0.88,0.139731,0.4146220000000001,-0.8992020000000001,-0.007589,0.392237,-0.919833,0.073,0.417,269.4,-394.1,1125.5,0.315,-0.16,0.051,0.0,0.0,0.0,0.0,0.64,0.56,0.7,1.56,1.12,1.2,0.0,0.52,0.82,0.0,1.6,0.0,0.57,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,neutral,False, ,False,False,speak,0.0
7317,1,243.824,0.88,0.105698,0.4108100000000001,-0.905573,-0.050412,0.392077,-0.91855,0.03,0.415,313.0,-390.0,1098.4,0.319,-0.133,0.016,0.0,0.0,0.0,0.0,0.74,0.33,0.66,1.66,1.21,1.35,0.0,0.44,0.98,0.0,1.64,0.0,0.72,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,neutral,False, ,False,False,speak,0.0
7318,1,243.857,0.88,0.10983,0.425527,-0.8982559999999999,-0.049008,0.406933,-0.912142,0.034,0.431,312.1,-388.9,1094.9,0.334,-0.133,0.022,0.0,0.0,0.0,0.0,0.55,0.07,0.42,1.15,0.83,1.03,0.0,0.19,0.75,0.0,1.1,0.0,0.55,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,neutral,False, ,False,False,speak,0.0
