frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,speak,move,emotion,error,errType,TF,SNV,lastAction,t_lastAction
50,0,1.633,0.88,0.52274,0.061258000000000014,-0.8502879999999999,0.399803,0.037858,-0.915819,0.481,0.056,-566.8,-7.8,1473.9,0.021,-0.513,0.173,0.15,0.0,0.45,0.05,0.47,0.07,0.11,0.39,0.91,0.46,1.25,2.74,0.0,0.0,1.36,0.63,0.13,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.0
53,0,1.733,0.82,0.508904,0.074705,-0.857576,0.381097,0.057048,-0.922773,0.464,0.07400000000000001,-496.7,26.3,1436.4,0.064,-0.503,0.152,0.0,0.0,0.39,0.0,0.41,0.02,0.04,0.04,0.43,0.07,0.78,1.6,0.27,0.0,0.92,0.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.10000000000000009
54,0,1.766,0.82,0.500013,0.053277,-0.8643780000000001,0.372242,0.035459,-0.927458,0.453,0.049,-471.7,36.3,1410.9,0.033,-0.494,0.134,0.13,0.0,0.72,0.0,0.51,0.04,0.04,0.05,0.61,0.07,1.34,2.48,0.59,0.0,1.31,1.09,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.133
55,0,1.7990000000000002,0.88,0.478432,0.039582,-0.877232,0.35679,0.021643,-0.933934,0.4320000000000001,0.034,-452.5,44.8,1396.8,0.013,-0.469,0.139,0.13,0.0,0.55,0.0,0.51,0.08,0.0,0.13,0.31,0.05,1.54,2.65,0.83,0.0,0.96,0.96,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.16600000000000015
56,0,1.833,0.88,0.477181,0.02934,-0.878315,0.34722800000000004,0.008844,-0.937739,0.426,0.021,-416.9,56.8,1367.4,-0.006,-0.472,0.15,0.13,0.0,0.42,0.0,0.44,0.07,0.0,0.08,0.23,0.0,1.71,2.72,1.01,0.0,0.72,1.08,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.19999999999999996
57,0,1.866,0.88,0.476962,0.037156,-0.878138,0.346181,0.015813999999999998,-0.938035,0.426,0.029,-415.2,57.0,1364.4,-0.001,-0.469,0.14,0.0,0.0,0.09,0.23,0.34,0.05,0.0,0.08,0.1,0.0,1.63,2.6,1.05,0.0,0.33,0.63,0.06,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.2330000000000001
58,0,1.899,0.88,0.433327,-0.022708,-0.90095,0.310096,-0.044111,-0.949681,0.382,-0.036000000000000004,-390.5,60.8,1333.0,-0.077,-0.409,0.147,0.01,0.0,0.03,0.46,0.16,0.01,0.0,0.0,0.23,0.0,1.34,2.31,1.15,0.0,0.2,0.35,0.29,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.266
59,0,1.932,0.88,0.4441810000000001,-0.022786,-0.895647,0.32033,-0.043394,-0.946312,0.393,-0.036000000000000004,-383.9,61.9,1323.9,-0.07,-0.431,0.165,0.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.32,0.0,0.96,1.94,1.25,0.0,0.0,0.0,0.44,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.29899999999999993
60,0,1.966,0.88,0.447029,-0.026756,-0.894119,0.324702,-0.047238,-0.944636,0.397,-0.04,-383.2,62.1,1322.6,-0.076,-0.438,0.165,0.06,0.0,0.0,0.22,0.0,0.08,0.0,0.0,0.41,0.0,0.72,1.68,1.13,0.0,0.0,0.0,0.38,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.33299999999999996
61,0,1.999,0.88,0.443402,-0.014304,-0.896209,0.316288,-0.039791,-0.947828,0.391,-0.029,-377.7,60.6,1305.2,-0.078,-0.429,0.18600000000000005,0.05,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.38,0.0,0.63,1.52,1.0,0.0,0.0,0.0,0.22,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.3660000000000001
