frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,speak,move,error,errType,TF,SNV,lastAction,t_lastAction
6207,0,206.83700000000002,0.88,-0.37280599999999997,0.00358,-0.927903,-0.48985500000000004,0.044205,-0.870683,-0.447,0.027000000000000003,920.4,113.7,1517.9,0.012,0.446,-0.26,0.0,0.0,0.17,0.11,0.82,1.88,0.0,0.05,0.92,0.0,0.13,2.2,0.09,1.54,2.52,1.21,0.03,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,neutral,0,0,False, ,False,False, ,0.06700000000000728
6209,0,206.903,0.88,-0.420063,-0.013472999999999999,-0.9073950000000001,-0.5410590000000001,0.032977,-0.8403379999999999,-0.503,0.011000000000000001,865.5,108.0,1445.0,-0.017,0.539,-0.302,0.11,0.0,0.67,0.22,1.01,2.06,0.0,0.09,1.25,0.5,0.54,1.35,0.0,1.35,2.85,0.09,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,happy,0,0,False, ,False,False, ,0.13299999999998136
6210,0,206.937,0.88,-0.5061140000000001,0.000891,-0.862466,-0.6302439999999999,0.040478,-0.775341,-0.607,0.025,797.2,101.8,1409.4,-0.002,0.6829999999999999,-0.21600000000000003,0.11,0.0,1.29,0.22,1.17,2.25,0.0,0.41,1.49,1.1,0.77,1.3,0.0,1.43,2.65,0.0,0.58,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,happy,0,0,False, ,False,False, ,0.1670000000000016
6211,0,206.97,0.93,-0.531187,-0.01529,-0.847117,-0.649,0.028916000000000004,-0.760239,-0.633,0.008,765.2,94.0,1366.1,-0.038,0.728,-0.23399999999999999,0.11,0.0,1.56,0.03,1.29,2.23,0.0,0.85,1.88,1.58,0.85,1.07,0.0,1.47,2.63,0.0,0.68,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,happy,0,0,False, ,False,False, ,0.19999999999998866
6212,0,207.003,0.93,-0.557905,-0.045563,-0.8286530000000001,-0.671848,0.000598,-0.740689,-0.665,-0.028999999999999998,741.5,85.3,1338.3,-0.081,0.78,-0.23199999999999998,0.0,0.0,1.6,0.0,1.39,2.16,0.0,1.17,2.08,1.99,0.42,0.56,0.0,1.45,2.53,0.0,0.85,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,happy,0,0,False, ,False,False, ,0.2329999999999757
6213,0,207.037,0.88,-0.574852,-0.077439,-0.814585,-0.6815640000000001,-0.028416000000000004,-0.731206,-0.682,-0.068,721.2,76.0,1312.3,-0.12300000000000001,0.805,-0.23600000000000002,0.0,0.0,1.27,0.0,1.09,1.64,0.0,1.38,1.95,1.68,0.75,0.78,0.0,1.34,2.81,0.0,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,happy,1,0,False, ,False,False,speak,0.0
6214,0,207.07,0.88,-0.511858,-0.015572999999999998,-0.858929,-0.632799,0.020531,-0.774044,-0.611,0.003,737.6,59.8,1366.4,-0.052000000000000005,0.693,-0.156,0.01,0.0,0.97,0.0,0.6,1.07,0.0,1.44,1.66,1.24,0.71,1.06,0.1,1.18,2.66,0.0,0.47,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,happy,1,0,False, ,False,False,speak,0.0
6215,0,207.10299999999998,0.88,-0.531358,-0.0214,-0.846877,-0.643467,0.013392,-0.765356,-0.63,-0.005,705.5,51.2,1312.5,-0.028999999999999998,0.718,-0.19,0.01,0.0,0.76,0.0,0.74,1.09,0.0,1.48,1.57,0.9,1.01,1.41,0.1,0.96,2.85,0.0,0.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,happy,1,0,False, ,False,False,speak,0.0
6216,0,207.137,0.93,-0.47452799999999995,-0.0034159999999999998,-0.880234,-0.6013729999999999,0.026687,-0.798523,-0.57,0.013999999999999999,715.0,25.3,1346.2,-0.038,0.638,-0.151,0.01,0.0,0.5,0.0,0.54,0.89,0.0,1.26,1.43,0.61,0.45,1.26,0.1,0.69,2.52,0.0,0.31,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,neutral,1,0,False, ,False,False,speak,0.0
6218,0,207.203,0.93,-0.42965200000000003,-0.022571,-0.9027129999999999,-0.570489,0.007233,-0.821274,-0.526,-0.009000000000000001,697.6,-10.5,1330.5,-0.08,0.569,-0.11,0.16,0.0,0.76,0.0,0.78,1.27,0.16,0.95,1.24,0.11,0.31,1.46,0.23,0.52,2.73,0.0,0.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,happy,1,0,False, ,False,False,speak,0.0
