frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,speak,move,emotion,error,errType,TF,SNV,lastAction,t_lastAction
6205,0,206.77,0.88,0.481174,0.015553,-0.8764870000000001,0.375324,-0.028310000000000002,-0.9264610000000001,0.44299999999999995,-0.006999999999999999,-981.5,120.8,1595.1,-0.027999999999999997,-0.40399999999999997,0.309,0.0,0.0,0.57,0.0,0.08,0.08,0.0,0.06,0.4,0.06,0.09,0.69,0.31,0.03,1.33,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.0
6206,0,206.803,0.88,0.48278699999999997,-0.018940000000000002,-0.875533,0.373987,-0.06581000000000001,-0.9250959999999999,0.444,-0.047,-949.5,116.9,1555.2,-0.096,-0.401,0.289,0.0,0.0,0.92,0.0,0.29,0.14,0.0,0.09,0.8,0.11,0.09,1.04,0.59,0.03,2.09,1.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.03299999999998704
6207,0,206.83700000000002,0.88,0.525782,-0.003735,-0.850611,0.407589,-0.050679,-0.911758,0.48700000000000004,-0.031,-934.2,116.5,1538.7,-0.08,-0.47200000000000003,0.285,0.0,0.0,1.18,0.0,0.28,0.06,0.0,0.09,0.64,0.25,0.05,0.63,0.5,0.0,2.45,1.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.06700000000000728
6208,0,206.87,0.88,0.563557,-0.035579,-0.825311,0.451129,-0.08884600000000001,-0.888025,0.535,-0.07200000000000001,-898.0,112.1,1491.5,-0.13699999999999998,-0.5379999999999999,0.27899999999999997,0.0,0.0,1.08,0.0,0.49,0.06,0.06,0.03,0.82,0.35,0.05,0.55,0.31,0.0,2.42,1.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.09999999999999432
6209,0,206.903,0.88,0.619023,-0.0026550000000000002,-0.7853680000000001,0.49292600000000003,-0.055327999999999995,-0.86831,0.5920000000000001,-0.035,-879.3,111.2,1470.2,-0.099,-0.639,0.295,0.0,0.0,0.9,0.0,0.65,0.02,0.18,0.0,0.89,0.32,0.05,0.5,0.04,0.0,2.11,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.13299999999998136
6210,0,206.937,0.93,0.638783,0.068346,-0.766346,0.5128659999999999,0.021108000000000002,-0.858209,0.617,0.055,-793.6,100.5,1397.2,0.013000000000000001,-0.662,0.257,0.0,0.0,0.83,0.0,0.99,0.11,0.31,0.06,1.19,0.37,0.0,0.55,0.08,0.0,1.99,0.28,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.1670000000000016
6211,0,206.97,0.98,0.6485390000000001,0.043278,-0.75995,0.515807,-0.010962999999999999,-0.856634,0.624,0.02,-774.5,94.5,1377.3,-0.03,-0.682,0.27399999999999997,0.0,0.0,1.0,0.0,1.17,0.11,0.36,0.14,1.25,0.44,0.0,0.41,0.05,0.0,1.68,0.11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,happy,False, ,False,False, ,0.19999999999998863
6212,0,207.003,0.88,0.66341,0.005136,-0.748239,0.535985,-0.052547,-0.842591,0.6459999999999999,-0.03,-755.1,86.4,1356.8,-0.096,-0.716,0.253,0.0,0.0,1.2,0.0,0.95,0.09,0.24,0.23,1.18,0.52,0.0,0.1,0.23,0.0,1.76,0.33,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,neutral,False, ,False,False, ,0.23299999999997567
6213,0,207.037,0.88,0.6775800000000001,-0.039885000000000004,-0.734367,0.566303,-0.098855,-0.8182470000000001,0.675,-0.08900000000000001,-727.8,77.2,1319.0,-0.16399999999999998,-0.76,0.23800000000000002,0.0,0.0,1.13,0.0,0.98,0.07,0.28,0.32,1.43,0.64,0.0,0.23,0.18,0.0,1.69,0.33,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,happy,False, ,False,False,speak,0.0
6214,0,207.07,0.88,0.617633,0.073805,-0.782996,0.4886390000000001,0.03003,-0.8719690000000001,0.589,0.063,-742.2,58.6,1367.1,0.021,-0.628,0.25,0.0,0.0,0.93,0.0,0.75,0.07,0.26,0.25,1.44,0.4,0.0,0.35,0.18,0.0,1.82,0.33,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
