frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,speak,move,emotion,error,errType,TF,SNV,lastAction,t_lastAction
10417,1,347.155,0.82,0.096318,0.447974,-0.888843,0.025986,0.287237,-0.957507,0.066,0.379,211.9,-127.3,603.5,0.315,-0.191,0.047,0.0,0.0,0.83,0.85,0.01,0.0,0.11,0.0,0.0,0.06,0.0,0.0,0.0,2.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.0
10418,1,347.1880000000001,0.82,0.2049,0.337107,-0.918899,0.032102,0.225558,-0.973701,0.125,0.289,213.9,-128.5,608.9,0.333,-0.23,0.057,0.28,0.0,0.83,1.01,0.01,0.49,0.11,0.0,0.35,0.06,0.0,0.1,0.0,2.66,0.27,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,angry,False, ,False,False, ,0.03300000000012915
10419,1,347.222,0.88,0.366471,0.324018,-0.872188,0.311677,0.197264,-0.929486,0.36,0.282,192.2,-133.3,649.1,0.229,-0.6990000000000001,0.08800000000000001,0.65,0.0,0.36,0.77,0.01,1.0,0.06,0.0,0.71,0.0,0.0,0.13,0.0,2.08,0.57,0.61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.06700000000000728
10420,1,347.255,0.88,0.374335,0.335914,-0.8643120000000001,0.313666,0.302008,-0.900225,0.3720000000000001,0.34700000000000003,193.4,-133.5,651.1,0.232,-0.691,0.105,1.07,0.0,0.0,0.46,0.0,1.56,0.0,0.0,1.05,0.0,0.0,0.18,0.0,1.44,0.9,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.10000000000002274
10421,1,347.288,0.88,0.372319,0.350641,-0.859319,0.305885,0.32116300000000003,-0.896264,0.369,0.365,193.9,-133.6,651.9,0.237,-0.687,0.116,0.84,0.0,0.0,0.54,0.0,1.15,0.0,0.05,0.94,0.0,0.0,0.08,0.0,1.27,0.74,0.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.1330000000000382
10422,1,347.32199999999995,0.88,0.417987,0.386481,-0.8221430000000001,0.461074,0.24379,-0.853216,0.483,0.36,164.0,-127.8,654.5,0.345,-0.87,0.14,0.63,0.0,0.0,0.47,0.0,0.75,0.0,0.16,0.91,0.0,0.0,0.05,0.0,1.04,0.55,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.16699999999997317
10423,1,347.355,0.98,0.432311,0.436358,-0.7891130000000001,0.447429,0.302889,-0.8414659999999999,0.495,0.426,165.7,-128.6,657.5,0.378,-0.865,0.157,0.37,0.0,0.0,0.43,0.0,0.33,0.0,0.23,0.89,0.0,0.0,0.0,0.0,0.81,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.20000000000004547
10424,1,347.3880000000001,0.98,0.420862,0.442356,-0.791957,0.443843,0.32879400000000003,-0.8336049999999999,0.489,0.443,166.4,-128.9,659.2,0.377,-0.8590000000000001,0.161,0.32,0.0,0.0,0.45,0.0,0.52,0.0,0.5,0.96,0.0,0.0,0.09,0.0,0.9,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.23300000000011778
10425,1,347.422,0.88,0.452376,0.380839,-0.806423,0.442547,0.296841,-0.84619,0.496,0.389,149.4,-125.7,681.3,0.313,-0.9,0.172,0.28,0.0,0.0,0.54,0.0,0.59,0.0,0.49,0.87,0.0,0.0,0.09,0.0,1.05,0.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.26700000000005275
10426,1,347.455,0.98,0.396109,0.420791,-0.816108,0.386127,0.289325,-0.875898,0.433,0.397,151.3,-126.2,685.0,0.32299999999999995,-0.8270000000000001,0.195,0.12,0.0,0.0,0.73,0.0,0.68,0.0,0.52,0.78,0.0,0.0,0.09,0.0,1.14,0.42,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.30000000000001137
10428,1,347.521,0.82,0.251546,0.432267,-0.86595,0.06565599999999999,0.27522800000000003,-0.959134,0.172,0.37,134.2,-129.0,681.3,0.247,-0.34600000000000003,0.103,0.0,0.0,0.77,0.3,0.24,0.66,0.16,0.65,0.62,0.01,0.0,0.0,0.0,0.44,0.46,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.3660000000000423
10429,1,347.555,0.88,0.180811,0.430453,-0.884317,0.060351,0.431238,-0.9002180000000001,0.134,0.45,138.4,-130.5,695.0,0.301,-0.407,0.13699999999999998,0.3,0.0,1.09,0.0,0.48,1.02,0.16,0.83,0.64,0.14,0.0,0.0,0.0,0.15,0.59,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.4000000000000341
10430,1,347.588,0.98,0.362008,0.4529,-0.814758,0.087121,0.380028,-0.920863,0.253,0.447,142.9,-133.7,712.8,0.304,-0.4270000000000001,0.157,0.3,0.0,0.79,0.0,0.56,1.43,0.02,0.85,0.84,0.23,0.0,0.0,0.0,0.0,1.14,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.43300000000004957
10431,1,347.621,0.98,0.203381,0.345056,-0.916282,0.153177,0.303199,-0.940536,0.19,0.336,104.8,-128.1,648.4,0.187,-0.412,0.142,0.3,0.0,0.57,0.0,0.54,1.48,0.0,0.81,0.92,0.4,0.0,0.0,0.0,0.0,1.41,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,neutral,False, ,False,False, ,0.4660000000000082
