frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,speak,move,emotion,error,errType,TF,SNV,lastAction,t_lastAction
10405,0,346.755,0.93,0.266033,0.301694,-0.915537,0.14517,0.295426,-0.944272,0.218,0.311,-160.1,-190.0,647.0,0.032,-0.223,-0.022,0.0,0.0,0.23,0.0,0.61,0.05,0.0,0.02,0.87,0.28,0.0,0.0,0.0,0.0,1.28,0.0,0.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,neutral,False, ,False,False, ,0.0
10406,0,346.788,0.93,0.28722800000000004,0.296428,-0.91084,0.162935,0.290551,-0.942885,0.238,0.307,-144.9,-183.0,666.9,0.029,-0.24,-0.023,0.0,0.0,0.33,0.0,0.92,0.14,0.0,0.02,1.14,0.33,0.0,0.0,0.0,0.0,1.74,0.0,0.47,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,neutral,False, ,False,False, ,0.03300000000001546
10407,0,346.82199999999995,0.93,0.271494,0.298313,-0.915041,0.144919,0.26942,-0.952056,0.219,0.295,-125.4,-173.8,674.9,-0.002,-0.218,-0.024,0.0,0.0,0.26,0.0,0.97,0.19,0.0,0.02,1.06,0.31,0.0,0.0,0.0,0.0,1.61,0.0,0.49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,neutral,False, ,False,False, ,0.06699999999995043
10408,0,346.855,0.98,0.225274,0.285579,-0.931502,0.14589000000000002,0.252911,-0.956427,0.194,0.278,-104.7,-166.7,681.1,-0.023,-0.192,0.001,0.0,0.0,0.23,0.0,0.87,0.36,0.0,0.02,0.9,0.35,0.0,0.0,0.0,0.0,1.23,0.0,0.74,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,neutral,False, ,False,False, ,0.10000000000002274
10409,0,346.8880000000001,0.98,0.248929,0.29544000000000004,-0.922361,0.104382,0.250527,-0.962466,0.185,0.282,-87.2,-165.3,698.9,-0.019,-0.182,-0.004,0.0,0.0,0.26,0.0,0.84,0.55,0.0,0.02,0.94,0.48,0.0,0.0,0.0,0.0,1.12,0.0,0.63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,neutral,False, ,False,False, ,0.13300000000009504
10410,0,346.922,0.98,0.2167,0.286754,-0.933174,0.082387,0.254267,-0.963618,0.156,0.278,-70.0,-165.3,713.8,0.0,-0.154,0.011,0.0,0.0,0.31,0.0,0.71,0.69,0.0,0.0,0.86,0.53,0.0,0.0,0.06,0.0,0.99,0.0,0.52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,neutral,False, ,False,False, ,0.16700000000003
10411,0,346.955,0.98,0.228508,0.23945300000000005,-0.943635,0.023512,0.225256,-0.974016,0.131,0.238,-38.1,-169.5,736.3,-0.023,-0.118,0.038,0.0,0.0,0.31,0.0,0.76,0.77,0.0,0.0,0.89,0.63,0.0,0.0,0.16,0.0,0.93,0.0,0.33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,neutral,False, ,False,False, ,0.19999999999998863
10412,0,346.98800000000006,0.98,0.229806,0.236216,-0.944135,0.06390599999999999,0.227376,-0.971708,0.152,0.237,-38.0,-169.4,736.2,-0.044,-0.115,0.04,0.0,0.0,0.34,0.0,0.65,0.84,0.03,0.17,0.81,0.67,0.0,0.0,0.16,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,neutral,False, ,False,False, ,0.23300000000006094
10413,0,347.022,0.98,0.246172,0.257929,-0.934276,0.027733,0.227692,-0.973338,0.14300000000000002,0.249,-26.9,-169.5,733.0,-0.024,-0.171,0.049,0.0,0.0,0.36,0.0,0.62,0.81,0.03,0.17,0.76,0.81,0.0,0.0,0.21,0.0,1.09,0.0,0.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,neutral,False, ,False,False, ,0.2669999999999959
10414,0,347.055,0.98,0.175526,0.21042,-0.961724,0.003554,0.216395,-0.976299,0.092,0.217,0.5,-176.1,765.6,-0.042,-0.068,0.07400000000000001,0.0,0.0,0.39,0.0,0.6,0.75,0.03,0.2,0.72,0.89,0.0,0.0,0.24,0.0,1.12,0.0,0.16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,neutral,False, ,False,False, ,0.30000000000001137
