frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,speak,move,emotion,error,errType,TF,SNV,lastAction,t_lastAction
1645,1,54.794,0.82,0.46263699999999996,0.327937,-0.823665,0.305462,0.330402,-0.8930440000000001,0.42100000000000004,0.366,-189.6,-383.6,1093.5,0.27399999999999997,-0.445,0.085,0.0,0.0,0.07,0.0,0.32,0.3,0.25,0.34,0.41,0.0,0.35,0.8,0.0,1.48,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
1646,1,54.827,0.98,0.763591,0.319021,-0.5613859999999999,0.7192,0.32869299999999996,-0.612138,0.9009999999999999,0.504,-133.4,-340.9,1019.6,0.5770000000000001,-1.4040000000000001,0.205,0.0,0.0,0.07,0.0,0.67,0.6,0.48,0.69,0.85,0.0,0.49,1.09,0.0,2.27,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
1647,1,54.86,0.98,0.748765,0.329702,-0.57502,0.6935560000000001,0.34191,-0.634096,0.873,0.507,-137.5,-358.9,1071.1,0.522,-1.3019999999999998,0.16,0.0,0.0,0.0,0.0,0.97,0.96,0.61,1.0,1.2,0.0,0.48,0.92,0.0,2.41,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
1648,1,54.894,0.98,0.738324,0.326845,-0.589957,0.673967,0.337721,-0.657049,0.847,0.49,-141.3,-373.7,1113.9,0.491,-1.227,0.149,0.0,0.0,0.06,0.0,0.99,0.78,0.36,0.66,1.32,0.02,0.14,1.31,0.0,1.85,0.99,0.27,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
1649,1,54.927,0.88,0.503854,0.37398000000000003,-0.778634,0.368821,0.39982399999999996,-0.8391139999999999,0.495,0.446,-65.9,-336.7,1062.9,0.40399999999999997,-0.612,-0.034,0.0,0.0,0.06,0.0,0.98,0.75,0.13,0.48,1.5,0.14,0.0,1.68,0.0,1.4,1.31,0.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,happy,False, ,False,False,speak,0.0
1650,1,54.96,0.98,0.490547,0.358458,-0.7942739999999999,0.359867,0.37938,-0.852389,0.47700000000000004,0.42100000000000004,-66.6,-342.0,1081.9,0.371,-0.594,-0.047,0.0,0.0,0.09,0.0,1.03,0.5,0.0,0.16,1.67,0.2,0.0,1.75,0.0,0.93,1.55,0.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,happy,False, ,False,False,speak,0.0
1651,1,54.994,0.88,0.500684,0.369948,-0.782594,0.36351700000000003,0.396251,-0.8431139999999999,0.489,0.44,-66.9,-341.6,1077.6,0.392,-0.607,-0.053,0.0,0.0,0.21,0.0,0.93,0.39,0.0,0.35,1.58,0.2,0.0,1.93,0.0,0.71,1.9,0.98,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,happy,False, ,False,False,speak,0.0
1652,1,55.027,0.98,0.403818,0.28783000000000003,-0.868381,0.252166,0.302383,-0.919226,0.35200000000000004,0.319,-7.7,-320.4,1100.8,0.221,-0.43,-0.078,0.0,0.0,0.33,0.0,0.88,0.13,0.0,0.48,1.43,0.26,0.0,1.93,0.0,0.41,2.3,1.4,0.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,neutral,False, ,False,False,speak,0.0
1653,1,55.06,0.98,0.406073,0.311397,-0.8591489999999999,0.25251399999999996,0.329342,-0.909819,0.35600000000000004,0.348,-7.8,-324.1,1113.0,0.24600000000000002,-0.428,-0.083,0.0,0.0,0.39,0.0,0.82,0.13,0.0,0.79,1.36,0.42,0.0,2.08,0.0,0.18,2.73,1.86,0.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,neutral,False, ,False,False,speak,0.0
1654,1,55.093999999999994,0.98,0.40470700000000004,0.31466900000000003,-0.8586010000000001,0.251415,0.332414,-0.909006,0.355,0.35100000000000003,-7.9,-325.0,1115.8,0.254,-0.425,-0.084,0.0,0.0,0.66,0.0,0.82,0.2,0.0,1.27,1.35,0.62,0.0,1.85,0.0,0.23,2.39,1.48,0.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,neutral,False, ,False,False,speak,0.0
