frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,speak,move,emotion,error,errType,TF,SNV,lastAction,t_lastAction
13,1,0.4,0.88,-0.030082,0.150056,-0.98822,-0.091319,0.146605,-0.984971,-0.061,0.149,21.8,-7.5,406.3,-0.061,0.044,0.075,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.63,1.13,0.11,1.6,0.11,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,False, ,False,False, ,0.0
14,1,0.433,0.88,-0.022099,0.134418,-0.990678,-0.091142,0.115891,-0.989071,-0.057,0.126,21.1,-8.0,403.1,-0.099,0.028,0.095,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.91,1.77,0.11,2.35,0.2,0.0,0.0,0.68,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,False, ,False,False, ,0.032999999999999974
15,1,0.467,0.88,-0.021508000000000003,0.114635,-0.993175,-0.121232,0.093199,-0.988239,-0.07200000000000001,0.105,20.1,-8.8,400.5,-0.116,0.014,0.1,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.87,1.93,0.07,2.51,0.09,0.0,0.0,0.78,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,False, ,False,False, ,0.067
16,1,0.5,0.88,-0.020665,0.109694,-0.993751,-0.113849,0.091883,-0.98924,-0.068,0.101,19.9,-9.2,400.6,-0.12,0.009000000000000001,0.107,0.0,0.0,0.03,0.0,0.21,0.0,0.0,0.0,0.77,1.95,0.0,2.54,0.09,0.03,0.0,0.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,False, ,False,False, ,0.09999999999999998
17,1,0.5329999999999999,0.88,-0.01576,0.113852,-0.993373,-0.115203,0.09376,-0.988907,-0.066,0.104,19.6,-9.4,400.5,-0.12,0.004,0.114,0.0,0.0,0.1,0.0,0.17,0.0,0.01,0.0,0.76,1.93,0.0,2.68,0.0,0.08,0.0,1.09,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,False, ,False,False, ,0.1329999999999999
18,1,0.5670000000000001,0.88,-0.021329,0.115255,-0.993107,-0.100479,0.103383,-0.989553,-0.061,0.11,18.9,-9.7,399.1,-0.119,-0.005,0.113,0.0,0.0,0.16,0.0,0.16,0.0,0.05,0.0,0.78,2.0,0.0,2.58,0.0,0.13,0.02,1.46,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,False, ,False,False, ,0.16700000000000004
19,1,0.6,0.88,-0.017675,0.114986,-0.99321,-0.098878,0.103247,-0.989729,-0.059,0.11,18.8,-9.9,399.4,-0.117,-0.01,0.116,0.0,0.0,0.19,0.0,0.14,0.0,0.13,0.0,0.85,1.98,0.0,2.53,0.0,0.2,0.02,1.64,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,False, ,False,False, ,0.19999999999999996
20,1,0.633,0.88,-0.016907,0.114835,-0.993241,-0.099223,0.104106,-0.989604,-0.059,0.11,18.8,-9.9,399.3,-0.116,-0.012,0.118,0.0,0.0,0.16,0.0,0.14,0.0,0.21,0.0,0.87,1.95,0.0,2.45,0.0,0.15,0.07,1.73,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,False, ,False,False, ,0.23299999999999998
21,1,0.6659999999999999,0.88,-0.042519,0.090261,-0.99501,-0.117569,0.094477,-0.98856,-0.081,0.093,18.1,-10.6,400.4,-0.123,-0.008,0.119,0.0,0.0,0.15,0.0,0.14,0.0,0.25,0.0,0.87,1.91,0.0,2.43,0.0,0.1,0.06,1.72,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,False, ,False,False, ,0.2659999999999999
22,1,0.7,0.88,-0.042149,0.091043,-0.994955,-0.122271,0.091678,-0.988253,-0.083,0.092,18.0,-10.7,401.1,-0.125,-0.005,0.122,0.0,0.0,0.12,0.0,0.19,0.0,0.25,0.01,0.87,1.89,0.0,2.41,0.0,0.0,0.19,1.78,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,False, ,False,False, ,0.29999999999999993
